id,entireState,code,name,lastUpdated,dateCreated,state_id,state_name,state_abbreviation,state_is_territory,type_id,type_name,category_id,category_name,sector_id,sector_name
4883,False,IL21R,Cook County - LEED Requirement for County Buildings,08/08/2023,06/24/2011,17,Illinois,IL,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
3053,False,NY13R,Energy Efficiency Standards for State Facilities,08/08/2023,09/02/2008,37,New York,NY,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
2007,False,NC29F,City of Statesville Electric Utility Department - Residential and Commercial Energy Efficiency Rebate Program,08/04/2023,08/21/2006,38,North Carolina,NC,False,88,Rebate Program,1,Financial Incentive,3,Utility
5153,False,NC111F,City of Concord Electric Department - Residential Energy Efficiency Rebate Program,08/04/2023,04/09/2012,38,North Carolina,NC,False,88,Rebate Program,1,Financial Incentive,3,Utility
2006,False,NC28F,City of New Bern Electric Department - Residential Energy Efficiency Rebate Program,08/04/2023,08/21/2006,38,North Carolina,NC,False,88,Rebate Program,1,Financial Incentive,3,Utility
5248,False,NC113F,Jones-Onslow EMC - Residential Energy Efficiency Rebate Program,08/04/2023,08/02/2012,38,North Carolina,NC,False,88,Rebate Program,1,Financial Incentive,3,Utility
4200,False,SC47F,Piedmont Natural Gas - Commercial Equipment Efficiency Rebates,08/04/2023,06/08/2010,47,South Carolina,SC,False,88,Rebate Program,1,Financial Incentive,3,Utility
4199,False,SC46F,Piedmont Natural Gas - Residential Equipment Efficiency Program,08/04/2023,06/08/2010,47,South Carolina,SC,False,88,Rebate Program,1,Financial Incentive,3,Utility
4126,False,NC89F,Piedmont Natural Gas - Commercial Equipment Efficiency Program,08/04/2023,05/06/2010,38,North Carolina,NC,False,88,Rebate Program,1,Financial Incentive,3,Utility
4125,False,NC88F,Piedmont Natural Gas - Residential Equipment Efficiency Program,08/04/2023,05/06/2010,38,North Carolina,NC,False,88,Rebate Program,1,Financial Incentive,3,Utility
22437,True,NC100F,Randolph EMC - ElecTel Energy Efficiency Loan Program,08/04/2023,06/06/2022,38,North Carolina,NC,False,89,Loan Program,1,Financial Incentive,3,Utility
3622,False,NC73F,City of High Point Electric - Residential Energy Efficiency Rebate Program,08/04/2023,08/20/2009,38,North Carolina,NC,False,88,Rebate Program,1,Financial Incentive,3,Utility
3129,False,OR110F,Idaho Power - New Building Efficiency Program,08/04/2023,11/12/2008,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,3,Utility
1643,False,ID20F,Idaho Power - New Building Efficiency Program,08/04/2023,06/22/2006,16,Idaho,ID,False,88,Rebate Program,1,Financial Incentive,3,Utility
3131,False,OR112F,Idaho Power - Irrigation Efficiency Rewards Program,08/04/2023,11/12/2008,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,3,Utility
5810,True,ID67F,Idaho Power - Irrigation Efficiency Rewards Program,08/04/2023,07/21/2015,16,Idaho,ID,False,88,Rebate Program,1,Financial Incentive,3,Utility
2620,False,OR105F,Idaho Power - Easy Upgrades for Simple Retrofits Rebate Program,08/04/2023,06/27/2007,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,3,Utility
2618,False,ID33F,Idaho Power - Easy Upgrades for Simple Retrofits Rebate Program,08/04/2023,06/27/2007,16,Idaho,ID,False,88,Rebate Program,1,Financial Incentive,3,Utility
3130,False,OR111F,Idaho Power - Commercial Custom Efficiency Program,08/04/2023,11/12/2008,42,Oregon,OR,False,88,Rebate Program,1,Financial Incentive,3,Utility
1645,False,ID21F,Idaho Power - Commercial Custom Efficiency Program,08/04/2023,06/22/2006,16,Idaho,ID,False,88,Rebate Program,1,Financial Incentive,3,Utility
22050,True,MO100F,Wabash Valley Power Association (23 Member Cooperatives) - Commercial and Industrial Energy Efficiency Program,08/04/2023,05/20/2018,29,Missouri,MO,False,88,Rebate Program,1,Financial Incentive,3,Utility
5137,False,IL80F,Wabash Valley Power Association (23 Member Cooperatives) - Residential Energy Efficiency Program,08/04/2023,02/22/2012,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
5152,False,IL82F,"Residential On-Bill Financing Programs - Nicor Gas, North Shore Gas, Peoples Gas, Ameren and ComEd",08/04/2023,04/05/2012,17,Illinois,IL,False,89,Loan Program,1,Financial Incentive,3,Utility
1924,False,CA125F,Silicon Valley Power - Commercial Energy Efficiency Rebate Program,08/04/2023,08/03/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
1264,False,AK04F,Golden Valley Electric Association - Sustainable Natural Alternative Power (SNAP) Program,08/04/2023,12/13/2005,2,Alaska,AK,False,13,Performance-Based Incentive,1,Financial Incentive,3,Utility
3654,False,AR50F,AEP SWEPCO - Commercial and Industrial Energy Efficiency Rebate Programs,08/04/2023,09/07/2009,5,Arkansas,AR,False,88,Rebate Program,1,Financial Incentive,3,Utility
4809,False,CA236F,Anaheim Public Utilities - Commercial & Industrial New Construction Rebate Program,08/04/2023,06/23/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
1615,False,CA76F,Anaheim Public Utilities - Commercial Energy Efficiency Rebate Programs,08/04/2023,06/19/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
1631,False,CA83F,Burbank Water & Power - Business Bucks Energy Efficiency Grant Program,08/04/2023,06/22/2006,6,California,CA,False,87,Grant Program,1,Financial Incentive,3,Utility
1659,False,CA85F,Burbank Water & Power - Residential Energy Efficiency Rebate Program,08/04/2023,06/26/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
3086,False,CA176F,IID Energy - Commercial Rebate Program,08/04/2023,10/02/2008,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
1625,False,CA81F,Anaheim Public Utilities - Small Business Energy & Water Direct Install Program,08/04/2023,06/22/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
1614,False,CA75F,Anaheim Public Utilities - Residential Home Efficiency Rebate Program,08/04/2023,06/19/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
5235,False,IL85F,North Shore Gas - Residential Rebate Program,08/03/2023,06/08/2010,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
5402,True,IL91F,North Shore Gas - Home Energy Jumpstart Program,08/03/2023,03/27/2013,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
4130,False,IL60F,Nicor Gas - Commercial Energy Efficiency Rebates,08/03/2023,05/06/2010,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
3879,False,IL58F,Illinois Municipal Electric Agency - Electric Efficiency Program,08/03/2023,01/05/2010,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
4234,False,IL65F,Corn Belt Energy Coop - Residential Energy Efficiency Rebate Program,08/03/2023,06/29/2010,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
5136,False,IL79F,Corn Belt Energy Coop - Commercial Energy Efficiency Rebate Program,08/03/2023,02/24/2011,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
5047,False,IL74F,"ComEd, Nicor Gas, Peoples Gas & North Shore Gas - Small Business Energy Savings Program",08/03/2023,09/19/2008,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
3074,False,IL28F,ComEd -Energy Efficiency Program For Businesses,08/03/2023,09/19/2008,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
3166,False,IL32F,ComEd - Energy Efficiency Program for Residential,08/03/2023,12/08/2008,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
5317,False,IL88F,ComEd - Business Instant Lighting Discounts Program,08/03/2023,10/09/2012,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
1786,False,IL15F,City Water Light and Power - Residential Energy Efficiency Rebate Programs,08/03/2023,07/13/2006,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
1787,False,IL16F,City Water Light and Power - Commercial Energy Efficiency Rebate Programs,08/03/2023,07/13/2006,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
3812,False,IL52F,Ameren Illinois - Instant Incentives Program,08/03/2023,12/09/2009,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
4698,False,IL70F,Ameren Illinois - Energy-Efficiency Program,08/03/2023,12/09/2009,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
3171,False,IL33F,Ameren Illinois (Electric) - Residential Energy Efficiency Incentives,08/03/2023,12/10/2008,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
3816,False,IL56F,Ameren Illinois (Electric & Gas) - Multi-Family Properties Energy Efficiency Incentives,08/03/2023,12/09/2009,17,Illinois,IL,False,88,Rebate Program,1,Financial Incentive,3,Utility
1461,False,CA67F,SoCalGas - Residential Energy Efficiency Rebate Programs,08/03/2023,05/03/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
2513,False,CA139F,SoCalGas - Non-Residential On-Bill Financing Program,08/03/2023,05/03/2007,6,California,CA,False,89,Loan Program,1,Financial Incentive,3,Utility
1463,False,CA68F,SoCalGas - Non-Residential Energy Efficiency Rebate Programs,08/03/2023,05/03/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
4377,False,CA223F,SCE - Residential Energy Efficiency Rebate Program,08/03/2023,05/03/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
1459,False,CA65F,SCE - Multi-Family Residential Energy Efficiency Programs,08/03/2023,05/03/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
4250,False,CA217F,SCE - Non-Residential On-Bill Financing Program,08/03/2023,07/13/2010,6,California,CA,False,89,Loan Program,1,Financial Incentive,3,Utility
4899,False,CA239F,PG&E - Non-Residential Energy Efficiency Rebates,08/02/2023,04/24/2006,6,California,CA,False,88,Rebate Program,1,Financial Incentive,3,Utility
22538,True,CA100F,PG&E GoGreen Business Energy Financing,08/02/2023,08/02/2023,6,California,CA,False,89,Loan Program,1,Financial Incentive,3,Utility
5620,False,CA273F,PG&E - Non-Residential Energy Efficiency Financing Program,08/02/2023,11/18/2014,6,California,CA,False,89,Loan Program,1,Financial Incentive,3,Utility
1914,False,WA14R,Green Building and Energy Reduction Standards for State Agencies,07/28/2023,08/01/2006,55,Washington,WA,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
4986,False,FL27R,Broward County - Green Building Policy,07/28/2023,08/30/2011,12,Florida,FL,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
1776,False,CA49R,Green Building Action Plan for State Facilities,07/28/2023,07/12/2006,6,California,CA,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
1703,False,CO35R,Greening of State Government,07/28/2023,06/30/2006,7,Colorado,CO,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
2939,True,KY11R,Energy Efficiency Program for State Government Buildings,07/27/2023,05/13/2008,21,Kentucky,KY,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
2633,True,OR23R,Green Energy Technology in Public Buildings,07/27/2023,07/16/2007,42,Oregon,OR,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
2856,False,NC16R,City of Asheville - Efficiency Standards for City Buildings,07/27/2023,04/26/2007,38,North Carolina,NC,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
5585,True,KS13R,Energy Efficiency Standards for Public Facilities,07/27/2023,11/06/2014,20,Kansas,KS,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
1795,True,IA09R,Energy Efficiency in State Facilities,07/27/2023,07/14/2006,19,Iowa,IA,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
3022,False,MO09R,Energy Standards for Public Buildings,07/27/2023,07/23/2008,29,Missouri,MO,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
5914,True,VA26R,Fairfax County - Green Building Policy,07/27/2023,09/22/2016,54,Virginia,VA,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
1834,False,MD12R,Energy Conservation in State Buildings,07/26/2023,07/24/2006,24,Maryland,MD,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
2176,False,NH24F,New Hampshire Electric Co-op - Commercial and Municipal Retrofit Energy Efficiency Programs,07/26/2023,09/15/2006,34,New Hampshire,NH,False,88,Rebate Program,1,Financial Incentive,3,Utility
2177,False,NH25F,New Hampshire Electric Co-op - Commercial and Municipal New Equipment and Construction Program,07/26/2023,09/15/2006,34,New Hampshire,NH,False,88,Rebate Program,1,Financial Incentive,3,Utility
2701,False,MO71F,City Utilities of Springfield - Residential Energy Efficiency Rebate Program,07/26/2023,08/29/2007,29,Missouri,MO,False,88,Rebate Program,1,Financial Incentive,3,Utility
3206,False,WA139F,Puget Sound Energy - Multi-Family Efficiency Retrofit Program,07/26/2023,01/12/2009,55,Washington,WA,False,88,Rebate Program,1,Financial Incentive,3,Utility
2239,False,WA103F,Snohomish County PUD No 1 - Commercial and Industrial Energy Efficiency Program,07/26/2023,09/20/2006,55,Washington,WA,False,88,Rebate Program,1,Financial Incentive,3,Utility
5007,False,MT49F,NorthWestern Energy (Gas) - Commercial Energy Efficiency Rebate Program,07/26/2023,06/23/2006,30,Montana,MT,False,88,Rebate Program,1,Financial Incentive,3,Utility
1658,False,MT31F,NorthWestern Energy (Electric) - Commercial Energy Efficiency Rebate Program,07/26/2023,06/23/2006,30,Montana,MT,False,88,Rebate Program,1,Financial Incentive,3,Utility
1700,False,WA54F,Puget Sound Energy - Commercial Energy Efficient Equipment Rebate Programs,07/26/2023,06/30/2006,55,Washington,WA,False,88,Rebate Program,1,Financial Incentive,3,Utility
5155,True,WV07R,Green Building Standards for Public Buildings,07/26/2023,04/11/2012,56,West Virginia,WV,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
5489,True,MS02R,Energy Efficiency Standards for State Facilities,07/26/2023,06/19/2014,28,Mississippi,MS,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
3189,False,TN04R,Energy Star Procurement Requirement for Agencies,07/26/2023,12/22/2008,49,Tennessee,TN,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
3049,False,GA08R,City of Chamblee - LEED Requirement for Public and Commercial Buildings,07/26/2023,06/10/2008,13,Georgia,GA,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
2820,False,NY12R,New York City - Green Building Requirements for Municipal Buildings,07/26/2023,01/01/2007,37,New York,NY,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
3014,True,NJ16R,High Performance Building Standards in New State Construction,07/26/2023,07/18/2008,35,New Jersey,NJ,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
5594,False,TX42R,City of El Paso - Green Building Policy for Municipal Buildings,07/24/2023,11/10/2014,50,Texas,TX,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
2887,False,TX23R,City of Houston - Green Building Policy for Municipal Buildings,07/24/2023,03/14/2008,50,Texas,TX,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
3004,False,TX24R,City of Plano - Green Building Policy for Municipal Buildings,07/24/2023,07/15/2008,50,Texas,TX,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
2464,False,TX14R,City of Austin - Green Building Policy for Municipal Buildings,07/24/2023,03/26/2007,50,Texas,TX,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
4750,False,TX30R,City of San Antonio - Green Building Policy for Municipal Buildings,07/24/2023,04/12/2011,50,Texas,TX,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
2830,False,MI12R,City of Grand Rapids - Green Building Requirements for Municipal Buildings,07/24/2023,01/24/2006,26,Michigan,MI,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
22537,True,VT94F,Vermont Gas - Residential Energy Efficiency Leasing Program,07/23/2023,07/23/2023,52,Vermont,VT,False,80,Leasing Program,1,Financial Incentive,3,Utility
22535,True,MA25R,Clean Peak Energy Standard,07/22/2023,07/22/2023,25,Massachusetts,MA,False,38,Renewables Portfolio Standard,2,Regulatory Policy,1,State
22536,True,MA26R,Clean Energy Standard,07/22/2023,07/22/2023,25,Massachusetts,MA,False,38,Renewables Portfolio Standard,2,Regulatory Policy,1,State
1704,False,DE07R,Energy Conservation Standards for State Facilities,07/21/2023,06/30/2006,9,Delaware,DE,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
357,True,MN04R,Comprehensive Energy Savings Plan for State Facilities,07/21/2023,01/01/2000,27,Minnesota,MN,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
1835,True,MI05R,Energy Efficiency in State Buildings,07/21/2023,07/24/2006,26,Michigan,MI,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
2953,False,GA06R,Energy Efficiency and Sustainable Construction Standards for Public Buildings,07/21/2023,05/29/2008,13,Georgia,GA,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,1,State
4927,False,FL26R,Miami-Dade County - Sustainable Buildings Program,07/21/2023,07/22/2011,12,Florida,FL,False,64,Energy Standards for Public Buildings,2,Regulatory Policy,2,Local
2702,False,MO72F,City Utilities of Springfield - Commercial Energy Efficiency Rebate Program,07/21/2023,08/29/2007,29,Missouri,MO,False,88,Rebate Program,1,Financial Incentive,3,Utility
3323,False,NE11F,Nebraska Public Power District - Residential Energy Efficiency Rebate Programs,07/21/2023,03/31/2009,32,Nebraska,NE,False,88,Rebate Program,1,Financial Incentive,3,Utility
4640,False,WA170F,Avista Utilities - Residential Energy Efficiency Rebate Programs,07/21/2023,06/22/2006,55,Washington,WA,False,88,Rebate Program,1,Financial Incentive,3,Utility
